"geom","village_code","village_name","tehsil_code","tehsil_name","district_code","district_name","state_code","state_name","pincode","latitude","longitude","population","female","male","sc_population","st_population","isstarvillage","isstarpocket","issector","istownsector","label_star_pocket","label_star_pocket_pool","label_sector","label_sector_pool","catchment_branch_solid","catchment_branch_tag","catchment_branch_lat","catchment_branch_lng","catchment_branch_dist"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.810008,27.186767],[83.809994,27.186173],[83.809886,27.185619],[83.809722,27.185155],[83.809517,27.184776],[83.809168,27.184325],[83.807875,27.183041],[83.805864,27.181267],[83.803466,27.179575],[83.801905,27.178662],[83.79818,27.17655],[83.797045,27.175743],[83.795343,27.174876],[83.789745,27.178333],[83.789296,27.178549],[83.788908,27.178632],[83.788466,27.178673],[83.787984,27.178782],[83.784476,27.179626],[83.782753,27.180051],[83.783311,27.183036],[83.783986,27.185931],[83.784339,27.187089],[83.784878,27.188391],[83.785667,27.189844],[83.786474,27.189878],[83.78686,27.190052],[83.787951,27.191219],[83.790291,27.194121],[83.791596,27.195438],[83.791974,27.195958],[83.792255,27.196539],[83.792886,27.198175],[83.795725,27.19749],[83.797399,27.197004],[83.797981,27.196864],[83.798597,27.19676],[83.799125,27.196734],[83.800159,27.196763],[83.800379,27.195765],[83.800695,27.195003],[83.801066,27.194327],[83.801416,27.193828],[83.801872,27.193302],[83.802551,27.192579],[83.803959,27.191467],[83.80591,27.190226],[83.808212,27.188782],[83.808819,27.188389],[83.809165,27.188095],[83.809522,27.187723],[83.809712,27.187429],[83.809927,27.187073],[83.810008,27.186767]]]]}",184013,"Gurli",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273163,"27.186525","83.79638",1392,702,690,381,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","36.1682009366239"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.816813,27.283643],[83.816285,27.283237],[83.81575,27.282946],[83.815247,27.282802],[83.814937,27.28276],[83.814631,27.282757],[83.814198,27.282734],[83.813806,27.282662],[83.813264,27.282538],[83.812904,27.282404],[83.812576,27.282197],[83.811037,27.280877],[83.809823,27.279895],[83.809326,27.279612],[83.808938,27.279466],[83.808376,27.279367],[83.808062,27.279057],[83.80783,27.278705],[83.807313,27.278368],[83.806125,27.277876],[83.805904,27.278452],[83.805221,27.280055],[83.804791,27.281534],[83.804585,27.282756],[83.804474,27.283373],[83.804318,27.283681],[83.804076,27.283928],[83.80359,27.284275],[83.80315,27.284572],[83.802753,27.284785],[83.803614,27.286503],[83.804147,27.287329],[83.804584,27.287808],[83.805097,27.288254],[83.805722,27.288644],[83.80664,27.289014],[83.807485,27.28935],[83.808291,27.289516],[83.809333,27.289535],[83.810061,27.289508],[83.810838,27.289531],[83.811311,27.289511],[83.811626,27.289465],[83.811943,27.289381],[83.812425,27.289187],[83.813568,27.288616],[83.813674,27.287957],[83.813991,27.28732],[83.815168,27.285638],[83.816813,27.283643]]]]}",183948,"Kathaya",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273304,"27.283705","83.809783",0,0,0,0,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","45.3661895885809"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.764227,27.256589],[83.763466,27.255191],[83.762822,27.253971],[83.762424,27.253133],[83.761457,27.251399],[83.76104,27.250675],[83.760158,27.249666],[83.759604,27.249019],[83.759419,27.248777],[83.759236,27.248456],[83.759046,27.248095],[83.758274,27.247025],[83.757952,27.246742],[83.757564,27.24663],[83.756655,27.246505],[83.755857,27.246504],[83.755429,27.246585],[83.754786,27.246834],[83.753583,27.247439],[83.751824,27.24797],[83.749928,27.248491],[83.748174,27.248877],[83.74691,27.249369],[83.746018,27.24964],[83.744687,27.249834],[83.744324,27.250039],[83.743891,27.250387],[83.742963,27.251334],[83.741707,27.252717],[83.741429,27.2531],[83.741354,27.253411],[83.741513,27.253697],[83.742553,27.255201],[83.743516,27.257066],[83.744144,27.258151],[83.74443,27.258763],[83.744653,27.2594],[83.745375,27.262057],[83.746738,27.261799],[83.748089,27.261462],[83.749371,27.261051],[83.750695,27.260579],[83.752002,27.26005],[83.752306,27.259939],[83.752657,27.259815],[83.753007,27.25976],[83.754332,27.259756],[83.755403,27.259817],[83.755804,27.259885],[83.756297,27.259988],[83.757368,27.260375],[83.75812,27.26076],[83.759844,27.261641],[83.759767,27.261318],[83.759757,27.260912],[83.759839,27.26026],[83.759978,27.259812],[83.760712,27.25884],[83.761286,27.258269],[83.763415,27.256965],[83.764227,27.256589]]]]}",183974,"Bhabhauri",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273304,"27.25428","83.75279",6,0,6,0,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","44.8480113434039"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.714159,27.18359],[83.713722,27.18267],[83.713487,27.182096],[83.713367,27.181676],[83.713373,27.181177],[83.713512,27.180733],[83.714129,27.179303],[83.713534,27.17897],[83.712465,27.178651],[83.711664,27.178493],[83.710714,27.178225],[83.708457,27.17742],[83.70613,27.176227],[83.705208,27.175731],[83.703902,27.17488],[83.703069,27.175333],[83.702469,27.175593],[83.702057,27.175727],[83.701569,27.175853],[83.701037,27.175948],[83.700023,27.176017],[83.699727,27.176076],[83.699332,27.176163],[83.699284,27.17715],[83.699172,27.178151],[83.699045,27.179151],[83.698457,27.181332],[83.697954,27.183203],[83.698212,27.183495],[83.698689,27.183923],[83.699238,27.184397],[83.700278,27.185151],[83.700618,27.185218],[83.701006,27.185339],[83.70283,27.184812],[83.703583,27.18455],[83.703925,27.184485],[83.704626,27.184443],[83.707276,27.184439],[83.709582,27.184459],[83.710377,27.184452],[83.710853,27.184404],[83.711637,27.184262],[83.712559,27.184046],[83.713026,27.184014],[83.713428,27.18396],[83.713778,27.183822],[83.714159,27.18359]]]]}",184084,"Kamharia",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273304,"27.180109","83.706056",1191,559,632,36,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","40.7940309305928"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.721223,27.097109],[83.720019,27.097368],[83.716614,27.098199],[83.71267,27.099147],[83.710408,27.09963],[83.708389,27.100319],[83.707573,27.100612],[83.704837,27.101179],[83.704953,27.101874],[83.704934,27.102261],[83.704243,27.103765],[83.702796,27.106566],[83.701796,27.108299],[83.701632,27.108661],[83.701536,27.109088],[83.701453,27.109875],[83.701446,27.110328],[83.701496,27.110781],[83.701738,27.111404],[83.703823,27.110547],[83.705488,27.10993],[83.706563,27.109495],[83.707359,27.108908],[83.707895,27.108613],[83.708217,27.108453],[83.708836,27.108272],[83.711583,27.107584],[83.712242,27.107447],[83.713104,27.107188],[83.714003,27.106804],[83.715089,27.10613],[83.716421,27.105189],[83.717971,27.103979],[83.718947,27.103302],[83.71955,27.102924],[83.720115,27.102686],[83.720878,27.102454],[83.720941,27.100164],[83.721223,27.097109]]]]}",184121,"Horlapur",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273163,"27.104256","83.711334",1387,651,736,322,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","34.4944523655914"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.639077,27.175478],[83.639067,27.172534],[83.639069,27.172103],[83.639074,27.171079],[83.638593,27.16865],[83.638044,27.166954],[83.637937,27.166381],[83.633094,27.166312],[83.629819,27.166486],[83.628625,27.166504],[83.623276,27.166114],[83.619636,27.165767],[83.617189,27.165413],[83.614108,27.165539],[83.612412,27.165399],[83.611576,27.165072],[83.609129,27.163467],[83.604266,27.166882],[83.603621,27.167272],[83.603169,27.167461],[83.603478,27.16884],[83.603669,27.169264],[83.604921,27.172109],[83.604996,27.172871],[83.605389,27.176444],[83.605443,27.176838],[83.606632,27.176358],[83.607336,27.176141],[83.609847,27.175679],[83.610164,27.175548],[83.611933,27.174777],[83.612754,27.174399],[83.613142,27.174299],[83.614877,27.174291],[83.616284,27.174261],[83.617224,27.174303],[83.617746,27.174429],[83.618499,27.174647],[83.618761,27.174785],[83.619682,27.175887],[83.619833,27.176163],[83.620742,27.178275],[83.623797,27.180879],[83.62411,27.180621],[83.6244,27.18048],[83.624978,27.180304],[83.625343,27.18019],[83.625987,27.180053],[83.62638,27.180019],[83.632253,27.180461],[83.633183,27.180389],[83.633592,27.18025],[83.63393,27.180073],[83.63626,27.178717],[83.636563,27.178595],[83.638656,27.178371],[83.638914,27.17799],[83.638957,27.177645],[83.639077,27.175478]]]]}",184511,"Barahara Meer",947,"Maharajganj",187,"Mahrajganj",9,"Uttar Pradesh",273207,"27.172173","83.621123",2783,1370,1413,725,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","46.1871200747818"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.977783,27.031539],[83.977648,27.031204],[83.977271,27.030862],[83.976558,27.030428],[83.976158,27.03013],[83.97596,27.02983],[83.975901,27.029542],[83.97588,27.02726],[83.975827,27.025713],[83.975923,27.025139],[83.976428,27.023965],[83.975333,27.024087],[83.974647,27.024196],[83.973849,27.024351],[83.972757,27.024692],[83.971881,27.025023],[83.971392,27.025038],[83.971089,27.025032],[83.970479,27.024901],[83.96958,27.024664],[83.968817,27.024583],[83.967888,27.024587],[83.966793,27.024687],[83.966103,27.024843],[83.965681,27.024985],[83.96495,27.025328],[83.96428,27.025701],[83.963942,27.025801],[83.965917,27.03114],[83.966204,27.031719],[83.966655,27.032555],[83.9671,27.033447],[83.967226,27.033822],[83.967654,27.035199],[83.967862,27.035613],[83.968133,27.03595],[83.96945,27.037654],[83.970228,27.038487],[83.970715,27.038853],[83.971018,27.039038],[83.971347,27.039172],[83.971914,27.039258],[83.972452,27.039305],[83.973214,27.038504],[83.975639,27.036224],[83.97725,27.035005],[83.977175,27.034701],[83.976935,27.03339],[83.97689,27.032551],[83.977044,27.032133],[83.977374,27.031776],[83.977783,27.031539]]]]}",188469,"Ghur Chhapra",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"27.031635","83.970862",1818,887,931,459,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","14.2173430975227"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.751148,27.031394],[83.751088,27.031026],[83.750633,27.030473],[83.749438,27.029431],[83.748769,27.028878],[83.747879,27.028141],[83.746682,27.027413],[83.746143,27.027116],[83.745795,27.026861],[83.745542,27.026617],[83.745338,27.026356],[83.745225,27.026079],[83.745096,27.025524],[83.744883,27.023397],[83.74486,27.022933],[83.744327,27.020673],[83.744194,27.020014],[83.744153,27.019276],[83.744312,27.016113],[83.74181,27.01495],[83.74112,27.014693],[83.740714,27.014688],[83.74033,27.014767],[83.739012,27.015334],[83.738147,27.015802],[83.73676,27.017074],[83.735918,27.017253],[83.735269,27.01732],[83.734621,27.017387],[83.7308,27.01793],[83.728904,27.018206],[83.726716,27.01848],[83.724424,27.018652],[83.724146,27.018748],[83.722599,27.020661],[83.723226,27.0217],[83.723683,27.022513],[83.723861,27.022738],[83.724236,27.023068],[83.725168,27.023661],[83.727267,27.02482],[83.729274,27.026245],[83.732048,27.028102],[83.733111,27.027473],[83.734638,27.026725],[83.735076,27.026565],[83.735441,27.026507],[83.736061,27.026469],[83.737099,27.026623],[83.737966,27.026853],[83.738327,27.027045],[83.739124,27.027549],[83.739859,27.028174],[83.740908,27.029571],[83.74297,27.032799],[83.749029,27.032848],[83.750372,27.03269],[83.750732,27.032449],[83.750896,27.03221],[83.751044,27.031867],[83.751148,27.031394]]]]}",184596,"Biraicha",947,"Maharajganj",187,"Mahrajganj",9,"Uttar Pradesh",273163,"27.023768","83.736873",3815,1853,1962,319,141,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","27.2896912557548"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.961562,26.968743],[83.961214,26.968738],[83.96082,26.9688],[83.960143,26.969023],[83.959645,26.969221],[83.959068,26.969315],[83.955366,26.969451],[83.954597,26.969492],[83.954211,26.969558],[83.953319,26.96979],[83.951946,26.970393],[83.95148,26.97047],[83.951398,26.97193],[83.951481,26.972878],[83.951644,26.973605],[83.952003,26.974441],[83.952749,26.975439],[83.953498,26.976238],[83.954237,26.976845],[83.955055,26.977315],[83.955249,26.976962],[83.95647,26.975452],[83.958079,26.973485],[83.960023,26.970613],[83.961562,26.968743]]]]}",188485,"Maghi Hardo",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"26.973026","83.95648",0,0,0,0,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","7.95506761785436"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.838549,27.125632],[83.838462,27.125206],[83.83782,27.123027],[83.837799,27.122274],[83.836854,27.122512],[83.83499,27.12285],[83.830223,27.123488],[83.826617,27.1238],[83.824591,27.123818],[83.824476,27.125217],[83.824177,27.129447],[83.824724,27.129437],[83.825919,27.129449],[83.826434,27.129382],[83.827197,27.129183],[83.828177,27.128849],[83.832728,27.127588],[83.834653,27.126952],[83.836546,27.126196],[83.838549,27.125632]]]]}",188230,"Vijaypur",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"27.125861","83.831363",0,0,0,0,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","28.5959597765368"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.645081,27.368385],[83.646237,27.36949],[83.647215,27.370842],[83.647393,27.371218],[83.647596,27.371674],[83.64779,27.372011],[83.648672,27.373311],[83.650441,27.375687],[83.652597,27.37298],[83.653604,27.371296],[83.654743,27.369585],[83.655558,27.368542],[83.655977,27.368065],[83.657231,27.366893],[83.659392,27.364861],[83.658256,27.364253],[83.657644,27.363918],[83.654717,27.361799],[83.653464,27.361112],[83.652628,27.360782],[83.65207,27.36054],[83.649481,27.363189],[83.648009,27.36468],[83.647515,27.365247],[83.647057,27.365776],[83.646387,27.366759],[83.645816,27.36754],[83.645081,27.368385]]]]}",183866,"Sukarhar",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273305,"27.368113","83.652236",1418,677,741,55,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","60.8127392457438"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.719253,27.159459],[83.718719,27.158421],[83.718575,27.158109],[83.718263,27.157223],[83.718074,27.156501],[83.717882,27.155686],[83.717527,27.154337],[83.717321,27.153799],[83.71722,27.153457],[83.717175,27.153157],[83.717086,27.151817],[83.717069,27.149823],[83.717347,27.147932],[83.71735,27.147335],[83.717195,27.146886],[83.716544,27.145576],[83.714527,27.145781],[83.712299,27.14608],[83.711765,27.146205],[83.711317,27.146419],[83.710503,27.147109],[83.709387,27.148603],[83.708811,27.149823],[83.708322,27.151055],[83.707934,27.151949],[83.70774,27.152167],[83.707471,27.152357],[83.707175,27.152521],[83.706338,27.152982],[83.705898,27.153116],[83.70554,27.153121],[83.705215,27.153051],[83.704572,27.152793],[83.703849,27.152508],[83.703083,27.153524],[83.702744,27.154365],[83.70245,27.155524],[83.702293,27.156522],[83.702247,27.157471],[83.702286,27.158451],[83.702363,27.159101],[83.702652,27.160101],[83.703381,27.161789],[83.703981,27.16375],[83.705557,27.163414],[83.706352,27.163254],[83.707148,27.163237],[83.708321,27.163212],[83.708697,27.163156],[83.709347,27.163007],[83.710672,27.162609],[83.712679,27.161864],[83.714541,27.161156],[83.715975,27.160407],[83.716694,27.160072],[83.717538,27.159685],[83.718065,27.159522],[83.718756,27.159467],[83.719253,27.159459]]]]}",184091,"Rampur Khurd",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273163,"27.154663","83.71075",1499,726,773,445,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","38.3896596767417"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.783986,27.004828],[83.783887,27.003877],[83.78353,27.0035],[83.782834,27.002902],[83.782495,27.002702],[83.782076,27.002582],[83.781752,27.002542],[83.781427,27.002591],[83.781003,27.002735],[83.780605,27.003159],[83.780388,27.003408],[83.779815,27.003608],[83.779327,27.003909],[83.778483,27.004431],[83.777361,27.005125],[83.776503,27.005583],[83.776116,27.005597],[83.772593,27.00467],[83.771727,27.004455],[83.769481,27.003923],[83.769104,27.003878],[83.768738,27.003834],[83.76813,27.003828],[83.767147,27.003953],[83.766428,27.004229],[83.766189,27.00439],[83.766488,27.005055],[83.767104,27.006475],[83.767283,27.006845],[83.767516,27.007167],[83.768309,27.007882],[83.770159,27.009413],[83.770704,27.009969],[83.77168,27.011132],[83.772205,27.011745],[83.775535,27.011067],[83.776648,27.010833],[83.777584,27.010403],[83.782515,27.007322],[83.783635,27.006364],[83.78384,27.006032],[83.783923,27.005753],[83.783982,27.005441],[83.783986,27.004828]]]]}",188385,"Chakhani Bhoj Chhapra",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"27.007143","83.775087",2314,1152,1162,282,37,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","23.0844731939236"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.638175,27.272585],[83.637794,27.270633],[83.637392,27.268753],[83.637186,27.267524],[83.637035,27.266491],[83.636804,27.265976],[83.636155,27.266142],[83.635519,27.26625],[83.634567,27.266295],[83.631777,27.266376],[83.630668,27.266419],[83.63027,27.266489],[83.62952,27.266646],[83.627637,27.267148],[83.625843,27.267563],[83.624932,27.267772],[83.622993,27.268497],[83.619522,27.269647],[83.619622,27.269923],[83.619943,27.270986],[83.620165,27.272117],[83.620516,27.274002],[83.620626,27.274947],[83.620865,27.275842],[83.621428,27.276926],[83.621521,27.277323],[83.624184,27.276589],[83.626085,27.275865],[83.626925,27.275641],[83.628406,27.275335],[83.629526,27.275243],[83.630754,27.275197],[83.631247,27.275145],[83.631818,27.274991],[83.633345,27.27439],[83.636188,27.273352],[83.638175,27.272585]]]]}",184040,"Parsa",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273304,"27.271649","83.628848",1941,994,947,189,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","53.489260952316"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.08426,26.85154],[84.083799,26.851382],[84.083488,26.851101],[84.083349,26.850852],[84.083256,26.850502],[84.082962,26.849333],[84.082788,26.848369],[84.082546,26.847546],[84.082379,26.847103],[84.0821,26.846629],[84.081513,26.845768],[84.080873,26.845089],[84.080536,26.844813],[84.080219,26.844474],[84.079607,26.843913],[84.078711,26.843164],[84.076083,26.841306],[84.074289,26.840239],[84.07303,26.839609],[84.072344,26.840764],[84.072249,26.841089],[84.072237,26.841514],[84.072239,26.843268],[84.072327,26.843805],[84.072601,26.844692],[84.072852,26.845716],[84.073076,26.84728],[84.073088,26.847828],[84.072911,26.848511],[84.07253,26.849293],[84.072231,26.849995],[84.072126,26.85045],[84.072135,26.850858],[84.072218,26.851242],[84.072509,26.851749],[84.073153,26.852332],[84.075693,26.854396],[84.076361,26.855324],[84.076924,26.856285],[84.077259,26.85759],[84.077449,26.85819],[84.077813,26.858542],[84.078811,26.858969],[84.081097,26.8593],[84.081308,26.858556],[84.081522,26.857555],[84.081785,26.856637],[84.083842,26.852412],[84.08426,26.85154]]]]}",188599,"Lamkan",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274303,"26.849454","84.078193",1550,757,793,129,21,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","11.7084227588008"
